:START_ID(Author_Address),:END_ID(Author_Address),:TYPE
山东省济南市自由贸易试验区济南片区浪潮路1036号浪潮科技园S01楼35层,山东省济南市中国(山东)自由贸易试验区济南片区浪潮路1036号浪潮科技园02号楼32楼3208室,ALIAS_OF
Xi’an Jiaotong University,Xi'an Jiaotong University,ALIAS_OF
山东省烟台市经济技术开发区珠江路66号正海大厦27层2701号,山东省烟台市开发区珠江路66号正海大厦27层2701号,ALIAS_OF
北京市丰台区航丰路8号院2号楼三层C388,北京市丰台区航丰路8号院2号楼3层C318室,ALIAS_OF
复旦大学化学系上海,复旦大学化学系 上海,ALIAS_OF
江苏苏州工业园区东平街168号,江苏省苏州市苏州工业园区东平街168号,ALIAS_OF
川北医学附属医院感染科,川北医学院附属医院感染科,ALIAS_OF
南方电网公司超高压输电公司,中国南方电网超高压输电公司,ALIAS_OF
北京低碳清洁能源研究院,北京低碳清洁能源研究所,ALIAS_OF
江苏省药物分子设计和成药性优化重点实验室,江苏省药物分子设计与成药性优化重点实验室,ALIAS_OF
科技部高技术研究发展中心,科学技术部高技术研究发展中心,ALIAS_OF
湖北大学化学与材料科学学院 湖北武汉,湖北大学化学与材料科学学院 武汉,ALIAS_OF
中央美术学院实验艺术学院,中央美术学院实验艺术与科技艺术学院,ALIAS_OF
中国人民大学档案事业发展研究中心,中国人民大学档案事业发展中心,ALIAS_OF
四川大学华西医院骨科骨科研究所,四川大学华西医院骨科和骨科研究所,ALIAS_OF
岩石圈演化国家重点实验室中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所岩石圈演化国家重点实验室,ALIAS_OF
湖南省长沙市麓山南路1号,湖南省长沙市岳麓区麓山南路1号,ALIAS_OF
清华大学机械工程系,清华大学机械工程学院,ALIAS_OF
北京市石景山区玉泉路19号甲,北京市石景山区玉泉路19号(甲),ALIAS_OF
山东省肿瘤防治研究院(山东省肿瘤医院)山东第一医科大学(山东省医学科学院),山东省肿瘤防治研究院(山东省肿瘤医院),ALIAS_OF
新疆维吾尔自治区信号检测处理重点实验室,新疆大学新疆维吾尔自治区信号检测与处理重点实验室,ALIAS_OF
Chinese Academy of Medical Sciences & Peking Union Medical College,Chinese Academy of Medical Sciences and Peking Union Medical College,ALIAS_OF
河北师范大学化学系!石家庄,河北师范大学化学学院 河北石家庄,ALIAS_OF
中国科学技术大学量子通信与量子计算开放实验室!合肥,中国科学技术大学量子通信与计算开放实验室!合肥,ALIAS_OF
广东省珠海市珠海横琴新区汇通三路108号办公608,广东省珠海市横琴新区汇通三路108号办公608,ALIAS_OF
中国医学科学院北京协和医院骨科,中国医学科学院北京协和医学院北京协和医院骨科,ALIAS_OF
西北大学数论及其应用研究中心,西北大学数学学院数论及其应用研究中心,ALIAS_OF
山东省光学天文与日地空间环境重点实验室,山东省光学天文与日地环境重点实验室,ALIAS_OF
中国计量大学计量测试工程学院,中国计量大学计量测试与仪器学院,ALIAS_OF
山东省济南市高新区浪潮路1036号浪潮科技园S02号楼19层,山东省济南市高新区浪潮路1036号浪潮科技园,ALIAS_OF
长春理工大学高功率半导体激光器实验室,长春理工大学物理学院高功率半导体激光国家重点实验室,ALIAS_OF
河南理工大学电气化学院,河南理工大学电气学院,ALIAS_OF
华北电力大学经济与与管理学院,华北电力大学经济与管理学院,ALIAS_OF
长春生物制品研究所有限责任公司疫苗研究室,长春生物制品研究所有限责任公司疫苗三室,ALIAS_OF
湖北省武汉市洪山区狮子山街一号,湖北省武汉市洪山区狮子山街1号,ALIAS_OF
西南大学化学化工学院重庆市现代分析化学重点实验室 重庆,西南大学化学化工学院重庆市现代分析化学重点实验室,ALIAS_OF
山东省济南市工业北路202号,山东省济南市历城区工业北路202号,ALIAS_OF
International Joint Research Laboratory of Nano-Micro Architecture Chemistry (NMAC),International Joint Research Laboratory of Nano-Micro Architecture Chemistry,ALIAS_OF
天津大学理学院天津市分子光电科学重点实验室,天津大学分子+研究院天津市分子光电科学重点实验室,ALIAS_OF
上海外国语大学上海全球治理与区域国别研究院,上海外国语大学全球治理与区域国别研究院,ALIAS_OF
广西壮族自治区桂林市七星区金鸡路一号,广西壮族自治区桂林市七星区金鸡路1号,ALIAS_OF
北京空天飞行器总体设计部,中国空间技术研究院北京空间飞行器总体设计部,ALIAS_OF
四川大学华西医院老年医学中心国家老年疾病临床医学研究中心,四川大学华西医院国家老年疾病临床医学研究中心,ALIAS_OF
航天材料及工艺研究所,航天材料与工艺研究所,ALIAS_OF
煤矿灾害动力学与控制国家重点实验室,煤矿灾害动力学与控制全国重点实验室,ALIAS_OF
Saint-Petersburg,Saint Petersburg,ALIAS_OF
山东第一医科大学临床医学院(山东省医学科学院),山东第一医科大学临床医学院,ALIAS_OF
中国科协—复旦大学科技伦理与人类未来研究院,中国科协-复旦大学科技伦理与人类未来研究院,ALIAS_OF
中国电子科技集团第二十九研究所,中国电子科技集团公司第二十九研究所,ALIAS_OF
北京师范大学认知神经科学与学习国家重点实验室,北京师范大学心理学部认知神经科学与学习国家重点实验室,ALIAS_OF
解放军总医院第一医学中心骨科研究所骨科再生医学北京市重点实验室全军骨科战创伤重点实验室,中国人民解放军总医院第一医学中心骨科研究所骨科再生医学北京市重点实验室全军骨科战创伤重点实验室,ALIAS_OF
浙江大学流体动力基础件与机电系统全国重点实验室,浙江大学机械工程学院流体动力基础件与机电系统全国重点实验室,ALIAS_OF
解放军总医院医疗保障中心药剂科,中国人民解放军总医院医疗保障中心药剂科,ALIAS_OF
中国医学科学院北京协和医院整形美容外科,中国医学科学院北京协和医学院整形外科医院,ALIAS_OF
广州医科大学基础医学院生物医学工程系,广州医科大学生物医学工程学院,ALIAS_OF
贵州省天然产物化学重点实验室,中国科学院贵州省天然产物化学重点实验室,ALIAS_OF
济南大学化学系,济南大学化学化工学院,ALIAS_OF
中国医学科学院北京协和医院心内科,中国医学科学院北京协和医学院北京协和医院心内科,ALIAS_OF
军事科学院军事医学研究院微生物流行病研究所病原微生物生物安全全国重点实验室,军事医学科学院微生物流行病研究所病原微生物生物安全国家重点实验室,ALIAS_OF
湖北省农业科学院畜牧兽医研究所农业农村部畜禽细菌病防治制剂创制重点实验室畜禽病原微生物学湖北重点实验室,湖北省农业科学院畜牧兽医研究所农业农村部畜禽细菌病防治制剂创制重点实验室畜禽病原微生物学湖北省重点实验室,ALIAS_OF
西北大学大陆动力学国家重点实验室地质学系,大陆动力学国家重点实验室西北大学地质学系,ALIAS_OF
山东第一医科大学附属省立医院神经内科,山东第一医科大学附属山东省立医院神经内科,ALIAS_OF
厦门大学公共卫生学院分子疫苗学和分子诊断学国家重点实验室,厦门大学公共卫生学院分子疫苗学与分子诊断国家重点实验室,ALIAS_OF
广东工业大学轻工化工学院,广东工业大学轻工与化工学院,ALIAS_OF
中科院化学所,中国科学院化学研究所,ALIAS_OF
山东省济南市长清大学科技园海棠路5001号,山东省济南市长清区大学科技园海棠路5001号,ALIAS_OF
哈尔滨工业大学机器人技术与系统国家重点实验室,哈尔滨工业大学机器人技术与系统全国重点实验室,ALIAS_OF
绿色风机制造湖北省协同创新中心,绿色风机制造湖北协同创新中心,ALIAS_OF
电子科技大学光电科学与工程学院,电子科技大学光电信息学院,ALIAS_OF
山东省青岛市市南区南海路7号,山东省青岛市南海路7号,ALIAS_OF
河南省动物免疫学重点实验室,河南省农业科学院动物免疫学重点实验室,ALIAS_OF
山东省农业装备智能化工程实验室,农业装备智能化山东省工程研究中心,ALIAS_OF
山西医科大学口腔医院,山西医科大学口腔医学院,ALIAS_OF
口腔疾病防治全国重点实验室国家口腔医学中心国家口腔疾病临床医学研究中心四川大学华西口腔医院口腔颌面外科,口腔疾病研究国家重点实验室国家口腔疾病临床医学研究中心四川大学华西口腔医学院,ALIAS_OF
广西壮族自治区南宁市民主路6号,广西壮族自治区南宁市兴宁区民主路6-2号,ALIAS_OF
海军军医大学海军医学系流行病学教研室,海军军医大学流行病学教研室,ALIAS_OF
广东省深圳市福田区福田街道益田路5033号平安金融中心14、15、16、37、41、44、45、46、54、58、59层,广东省深圳市福田区益田路5033号平安金融中心14、15、16、37、41、44、45、46、54、58、59层,ALIAS_OF
农业微生物资源挖掘与利用全国重点实验室,农业微生物资源发掘与利用全国重点实验室,ALIAS_OF
山东中医药大学中医文献与文化研究学院,山东中医药大学中医文献与文化研究院,ALIAS_OF
湖南省长沙市岳麓区麓山南路932,湖南省长沙市岳麓区麓山南路932号,ALIAS_OF
上海市浦东新区张江祖冲之路555号,上海市张江祖冲之路555号,ALIAS_OF
中国医药教育协会智能医学专委会,中国医药教育协会智能医学专业委员会,ALIAS_OF
江苏省南京市龙蟠路159号南京林业大学化学工程学院,江苏省南京市玄武区锁金村街道龙蟠路159号南京林业大学化学工程学院,ALIAS_OF
江苏省淮安市第一人民医院肿瘤内科,南京医科大学附属淮安第一医院肿瘤内科,ALIAS_OF
江南大学生物工程学院工业生物技术教育部重点实验室,江南大学工业生物技术教育部重点实验室,ALIAS_OF
中国电子科技集团第五十八研究所,中国电子科技集团公司第五十八研究所,ALIAS_OF
河南省人民医院神经内科郑州大学人民医院河南大学人民医院,河南省人民医院神经内科,ALIAS_OF
福建师范大学南方生物医学研究中心,福建师范大学南方医学研究中心,ALIAS_OF
中国航天科技集团四院七四一六厂 西安,中国航天科技集团公司四院七四一六厂!西安,ALIAS_OF
台州学院高等研究院和药学院,台州学院药学院&高等研究院,ALIAS_OF
广东省广州市陵园西路56号,广东省广州市越秀区陵园西路56号,ALIAS_OF
山东省青岛市崂山区海尔路1号海尔工业园,山东省青岛市崂山区海尔工业园内,ALIAS_OF
大连工业大学机械工程与自动化学院,大连工业大学机械工程学院,ALIAS_OF
山东大学齐鲁医学院公共卫生学院生物统计学系,山东大学公共卫生学院生物统计学系,ALIAS_OF
中国医科大学附属盛京医院耳鼻咽喉科,中国医科大学附属盛京医院耳鼻咽喉头颈外科,ALIAS_OF
临汾市中心医院肾病内科,临汾市中心医院肾内科,ALIAS_OF
深圳市儿童医院超声科,中国医科大学附属深圳市儿童医院超声科,ALIAS_OF
山东中医药大学情志病证研究科研创新团队,山东中医药大学情志病证研究创新团队,ALIAS_OF
广东省广州市海珠区新港西路231号,广东省广州市新港西路231号,ALIAS_OF
Department of Computer Science and Engineering,Department of Computer Science & Engineering,ALIAS_OF
中国科学院地质与地球物理研究所中国科学院地球与行星物理重点实验室,中国科学院地球与行星物理重点实验室,ALIAS_OF
嘉兴学院商学院,嘉兴大学商学院,ALIAS_OF
上海图书馆（上海科学技术情报研究所）,上海图书馆(上海科学技术情报研究所),ALIAS_OF
